disease_id,symptom_id,weight,confidence_score,symptom_severity_weight,evidence_count,source_count
dis_06593,sym_00239,2.1768,0.7256,3,156,1
dis_06593,sym_00407,1.6884,0.5628,3,121,1
dis_06593,sym_00431,2.3721,0.7907,3,170,1
dis_06600,sym_00068,2.0403,0.6801,3,338,1
dis_06600,sym_00080,2.8248,0.7062,4,351,1
dis_06600,sym_00087,1.4307,0.4769,3,237,1
dis_06600,sym_00147,1.4487,0.4829,3,240,1
dis_06600,sym_00244,2.0343,0.6781,3,337,1
dis_06600,sym_00288,2.636,0.5272,5,262,1
dis_06600,sym_00371,1.6176,0.5392,3,268,1
dis_06600,sym_00373,2.0444,0.5111,4,254,1
dis_06600,sym_00470,1.4727,0.4909,3,244,1
dis_06602,sym_00068,1.4694,0.4898,3,431,1
dis_06602,sym_00080,2.0908,0.5227,4,460,1
dis_06602,sym_00179,1.5033,0.5011,3,441,1
dis_06602,sym_00242,2.0658,0.6886,3,606,1
dis_06602,sym_00244,1.524,0.508,3,447,1
dis_06602,sym_00371,1.5885,0.5295,3,466,1
dis_06602,sym_00373,4.0592,1.0148,4,893,1
dis_06602,sym_00380,1.5444,0.5148,3,453,1
dis_06602,sym_00417,1.524,0.508,3,447,1
dis_06602,sym_00470,1.4931,0.4977,3,438,1
dis_06603,sym_00080,2.2272,0.5568,4,103,1
dis_06603,sym_00105,3.0272,0.7568,4,140,1
dis_06603,sym_00147,1.5081,0.5027,3,93,1
dis_06603,sym_00288,2.5945,0.5189,5,96,1
dis_06603,sym_00319,2.4486,0.8162,3,151,1
dis_06603,sym_00371,1.5405,0.5135,3,95,1
dis_06603,sym_00373,1.9892,0.4973,4,92,1
dis_06604,sym_00068,2.5932,0.8644,3,102,1
dis_06604,sym_00080,2.1696,0.5424,4,64,1
dis_06604,sym_00137,1.6779,0.5593,3,66,1
dis_06604,sym_00147,1.7541,0.5847,3,69,1
dis_06604,sym_00371,1.7034,0.5678,3,67,1
dis_06604,sym_00373,4.2372,1.0593,4,125,1
dis_06605,sym_00026,1.971,0.657,3,293,1
dis_06605,sym_00080,1.9732,0.4933,4,220,1
dis_06605,sym_00140,2.036,0.509,4,227,1
dis_06605,sym_00145,2.2734,0.7578,3,338,1
dis_06605,sym_00179,1.4934,0.4978,3,222,1
dis_06605,sym_00317,2.0808,0.5202,4,232,1
dis_06605,sym_00371,1.5672,0.5224,3,233,1
dis_06605,sym_00373,4.1436,1.0359,4,462,1
dis_06610,sym_00120,3.0,1.0,3,11,1
dis_06610,sym_00373,4.0,1.0,4,11,1
dis_06616,sym_00035,1.4052,0.4684,3,423,1
dis_06616,sym_00053,1.4883,0.4961,3,448,1
dis_06616,sym_00165,1.5549,0.5183,3,468,1
dis_06616,sym_00255,1.5615,0.5205,3,470,1
dis_06616,sym_00261,1.5249,0.5083,3,459,1
dis_06616,sym_00289,2.575,0.515,5,465,1
dis_06616,sym_00314,1.5183,0.5061,3,457,1
dis_06616,sym_00370,2.0532,0.6844,3,618,1
dis_06616,sym_00380,1.5516,0.5172,3,467,1
dis_06616,sym_00416,1.4418,0.4806,3,434,1
dis_06616,sym_00464,2.4805,0.4961,5,448,1
dis_06620,sym_00030,2.8125,0.9375,3,15,1
dis_06620,sym_00080,3.0,0.75,4,12,1
dis_06620,sym_00464,3.4375,0.6875,5,11,1
dis_06622,sym_00003,1.59,0.53,3,925,2
dis_06622,sym_00157,1.9251,0.6417,3,1121,2
dis_06622,sym_00159,1.4904,0.4968,3,867,2
dis_06622,sym_00172,1.4541,0.4847,3,846,2
dis_06622,sym_00174,1.5285,0.5095,3,889,2
dis_06622,sym_00242,1.494,0.498,3,869,2
dis_06622,sym_00244,1.5438,0.5146,3,898,2
dis_06622,sym_00327,1.5435,0.5145,3,898,2
dis_06622,sym_00387,1.4769,0.4923,3,859,2
dis_06622,sym_00395,1.5426,0.5142,3,897,2
dis_06622,sym_00396,1.4682,0.4894,3,854,2
dis_06647,sym_00172,3.0,1.0,3,12,1
dis_06647,sym_00174,2.7501,0.9167,3,11,1
dis_06647,sym_00252,1.7499,0.5833,3,7,1
dis_06648,sym_00184,3.0,1.0,3,10,1
dis_06648,sym_00232,3.0,1.0,3,10,1
dis_06652,sym_00052,1.4718,0.4906,3,839,2
dis_06652,sym_00062,1.5492,0.5164,3,883,2
dis_06652,sym_00076,2.0932,0.5233,4,895,2
dis_06652,sym_00083,1.4838,0.4946,3,846,2
dis_06652,sym_00093,1.4772,0.4924,3,842,2
dis_06652,sym_00177,1.9617,0.6539,3,1120,2
dis_06652,sym_00220,1.4286,0.4762,3,814,2
dis_06652,sym_00273,1.4496,0.4832,3,826,2
dis_06652,sym_00310,1.5858,0.5286,3,904,2
dis_06652,sym_00353,1.5372,0.5124,3,876,2
dis_06652,sym_00370,1.5522,0.5174,3,885,2
dis_06679,sym_00006,1.5372,0.5124,3,145,1
dis_06679,sym_00026,1.4418,0.4806,3,136,1
dis_06679,sym_00090,1.4946,0.4982,3,141,1
dis_06679,sym_00140,2.6856,0.6714,4,190,1
dis_06679,sym_00176,1.6008,0.5336,3,151,1
dis_06679,sym_00204,2.4171,0.8057,3,228,1
dis_06679,sym_00242,1.4946,0.4982,3,141,1
dis_06679,sym_00397,1.5054,0.5018,3,142,1
dis_06689,sym_00048,1.4892,0.4964,3,139,1
dis_06689,sym_00099,1.5,0.5,3,140,1
dis_06689,sym_00106,2.4213,0.8071,3,226,1
dis_06689,sym_00216,1.6821,0.5607,3,157,1
dis_06689,sym_00239,2.025,0.675,3,189,1
dis_06689,sym_00307,1.5858,0.5286,3,148,1
dis_06689,sym_00407,1.5642,0.5214,3,146,1
dis_06689,sym_00431,1.5,0.5,3,140,1
dis_06694,sym_00099,1.674,0.558,3,77,1
dis_06694,sym_00161,2.1303,0.7101,3,98,1
dis_06694,sym_00307,1.8912,0.6304,3,87,1
dis_06694,sym_00345,2.5434,0.8478,3,117,1
dis_06694,sym_00407,1.5,0.5,3,69,1
dis_06694,sym_00431,1.6521,0.5507,3,76,1
dis_06705,sym_00029,1.875,0.625,3,10,1
dis_06705,sym_00091,1.6875,0.5625,3,9,1
dis_06705,sym_00189,1.125,0.375,3,6,1
dis_06705,sym_00242,3.0,1.0,3,16,1
dis_06705,sym_00371,1.5,0.5,3,8,1
dis_06707,sym_00216,3.0,1.0,3,2,1
dis_06707,sym_00232,3.0,1.0,3,2,1
dis_06708,sym_00012,1.5663,0.5221,3,354,1
dis_06708,sym_00118,2.0133,0.6711,3,455,1
dis_06708,sym_00172,1.4205,0.4735,3,321,1
dis_06708,sym_00174,1.4736,0.4912,3,333,1
dis_06708,sym_00227,1.4955,0.4985,3,338,1
dis_06708,sym_00229,1.5132,0.5044,3,342,1
dis_06708,sym_00233,1.5132,0.5044,3,342,1
dis_06708,sym_00327,1.4778,0.4926,3,334,1
dis_06708,sym_00479,1.5354,0.5118,3,347,1
dis_06708,sym_00481,2.0355,0.6785,3,460,1
dis_06732,sym_00176,3.0,1.0,3,1,1
dis_06732,sym_00479,3.0,1.0,3,1,1
dis_06737,sym_00003,2.022,0.674,3,457,1
dis_06737,sym_00014,1.5264,0.5088,3,345,1
dis_06737,sym_00219,1.4205,0.4735,3,321,1
dis_06737,sym_00266,1.4205,0.4735,3,321,1
dis_06737,sym_00384,1.5264,0.5088,3,345,1
dis_06737,sym_00385,1.5576,0.5192,3,352,1
dis_06737,sym_00387,1.5045,0.5015,3,340,1
dis_06737,sym_00388,1.5132,0.5044,3,342,1
dis_06737,sym_00396,1.4424,0.4808,3,326,1
dis_06737,sym_00431,1.9956,0.6652,3,451,1
dis_06738,sym_00029,1.5135,0.5045,3,56,1
dis_06738,sym_00030,2.2974,0.7658,3,85,1
dis_06738,sym_00173,2.6217,0.8739,3,97,1
dis_06738,sym_00376,1.5675,0.5225,3,58,1
dis_06738,sym_00377,1.5135,0.5045,3,56,1
dis_06738,sym_00379,1.5405,0.5135,3,57,1
dis_06755,sym_00080,3.3548,0.8387,4,52,1
dis_06755,sym_00405,2.2743,0.7581,3,47,1
dis_06755,sym_00427,2.1774,0.7258,3,45,1
dis_06755,sym_00439,2.3709,0.7903,3,49,1
dis_06759,sym_00068,1.5183,0.5061,3,167,1
dis_06759,sym_00080,2.1576,0.5394,4,178,1
dis_06759,sym_00136,2.2365,0.7455,3,246,1
dis_06759,sym_00176,1.6182,0.5394,3,178,1
dis_06759,sym_00307,2.0637,0.6879,3,227,1
dis_06759,sym_00327,1.7001,0.5667,3,187,1
dis_06759,sym_00371,2.1726,0.7242,3,239,1
dis_06759,sym_00373,2.0848,0.5212,4,172,1
dis_06763,sym_00003,1.4598,0.4866,3,91,1
dis_06763,sym_00159,2.1978,0.7326,3,137,1
dis_06763,sym_00219,1.5402,0.5134,3,96,1
dis_06763,sym_00336,1.5561,0.5187,3,97,1
dis_06763,sym_00395,1.4277,0.4759,3,89,1
dis_06763,sym_00396,1.5882,0.5294,3,99,1
dis_06763,sym_00451,2.5026,0.8342,3,156,1
dis_06767,sym_00003,1.5819,0.5273,3,135,1
dis_06767,sym_00219,1.4883,0.4961,3,127,1
dis_06767,sym_00248,2.0274,0.6758,3,173,1
dis_06767,sym_00385,1.3944,0.4648,3,119,1
dis_06767,sym_00387,1.9452,0.6484,3,166,1
dis_06767,sym_00388,2.1564,0.7188,3,184,1
dis_06767,sym_00396,2.2617,0.7539,3,193,1
dis_06769,sym_00080,1.7776,0.4444,4,40,1
dis_06769,sym_00147,1.8333,0.6111,3,55,1
dis_06769,sym_00395,1.5666,0.5222,3,47,1
dis_06769,sym_00396,2.1,0.7,3,63,1
dis_06769,sym_00405,1.4667,0.4889,3,44,1
dis_06769,sym_00442,2.5668,0.8556,3,77,1
dis_06781,sym_00025,1.4604,0.4868,3,828,2
dis_06781,sym_00089,1.5279,0.5093,3,866,2
dis_06781,sym_00090,1.5834,0.5278,3,898,2
dis_06781,sym_00091,1.5276,0.5092,3,866,2
dis_06781,sym_00122,1.5444,0.5148,3,876,2
dis_06781,sym_00141,1.5624,0.5208,3,886,2
dis_06781,sym_00190,1.4532,0.4844,3,824,2
dis_06781,sym_00193,1.5732,0.5244,3,892,2
dis_06781,sym_00204,1.9713,0.6571,3,1119,2
dis_06781,sym_00259,1.5246,0.5082,3,864,2
dis_06781,sym_00437,1.5147,0.5049,3,859,2
dis_06788,sym_00033,1.464,0.488,3,326,1
dis_06788,sym_00184,1.4955,0.4985,3,333,1
dis_06788,sym_00240,1.4193,0.4731,3,316,1
dis_06788,sym_00242,2.0031,0.6677,3,446,1
dis_06788,sym_00245,1.572,0.524,3,350,1
dis_06788,sym_00252,1.554,0.518,3,346,1
dis_06788,sym_00255,1.5807,0.5269,3,352,1
dis_06788,sym_00262,1.5807,0.5269,3,352,1
dis_06788,sym_00337,2.0031,0.6677,3,446,1
dis_06788,sym_00453,1.4415,0.4805,3,321,1
dis_06789,sym_00006,2.8044,0.9348,3,43,1
dis_06789,sym_00131,1.9566,0.6522,3,30,1
dis_06789,sym_00176,2.1522,0.7174,3,33,1
dis_06789,sym_00307,1.5651,0.5217,3,24,1
dis_06789,sym_00407,1.6956,0.5652,3,26,1
dis_06790,sym_00003,1.5177,0.5059,3,171,1
dis_06790,sym_00145,2.3166,0.7722,3,261,1
dis_06790,sym_00219,1.3758,0.4586,3,155,1
dis_06790,sym_00248,1.5711,0.5237,3,177,1
dis_06790,sym_00384,1.4733,0.4911,3,166,1
dis_06790,sym_00385,1.5267,0.5089,3,172,1
dis_06790,sym_00386,1.8729,0.6243,3,211,1
dis_06790,sym_00387,1.9881,0.6627,3,224,1
dis_06792,sym_00035,1.4211,0.4737,3,81,1
dis_06792,sym_00234,2.4912,0.8304,3,142,1
dis_06792,sym_00235,2.0175,0.6725,3,115,1
dis_06792,sym_00242,1.4385,0.4795,3,82,1
dis_06792,sym_00255,1.5438,0.5146,3,88,1
dis_06792,sym_00262,1.4913,0.4971,3,85,1
dis_06792,sym_00337,1.5087,0.5029,3,86,1
dis_06795,sym_00232,3.0,1.0,3,4,1
dis_06795,sym_00370,3.0,1.0,3,4,1
dis_06797,sym_00016,1.5186,0.5062,3,874,2
dis_06797,sym_00079,1.5327,0.5109,3,882,2
dis_06797,sym_00080,1.99,0.4975,4,859,2
dis_06797,sym_00112,1.6008,0.5336,3,921,2
dis_06797,sym_00166,1.5612,0.5204,3,898,2
dis_06797,sym_00176,1.5312,0.5104,3,881,2
dis_06797,sym_00216,1.4637,0.4879,3,842,2
dis_06797,sym_00239,1.9785,0.6595,3,1140,2
dis_06797,sym_00288,2.4745,0.4949,5,854,2
dis_06797,sym_00403,1.5264,0.5088,3,878,2
dis_06797,sym_00405,1.452,0.484,3,836,2
dis_06798,sym_00003,1.4934,0.4978,3,863,2
dis_06798,sym_00014,1.5,0.5,3,867,2
dis_06798,sym_00028,1.4607,0.4869,3,844,2
dis_06798,sym_00034,1.4886,0.4962,3,860,2
dis_06798,sym_00171,1.557,0.519,3,900,2
dis_06798,sym_00209,1.5312,0.5104,3,885,2
dis_06798,sym_00291,1.5552,0.5184,3,899,2
dis_06798,sym_00385,1.5846,0.5282,3,916,2
dis_06798,sym_00387,1.4604,0.4868,3,844,2
dis_06798,sym_00388,1.9554,0.6518,3,1132,2
dis_06798,sym_00396,1.4598,0.4866,3,844,2
dis_06799,sym_00003,1.5,0.5,3,440,1
dis_06799,sym_00014,1.9773,0.6591,3,580,1
dis_06799,sym_00110,1.5615,0.5205,3,458,1
dis_06799,sym_00209,1.5615,0.5205,3,458,1
dis_06799,sym_00219,1.5444,0.5148,3,453,1
dis_06799,sym_00384,1.5885,0.5295,3,466,1
dis_06799,sym_00385,1.5375,0.5125,3,451,1
dis_06799,sym_00387,1.5615,0.5205,3,458,1
dis_06799,sym_00395,1.5204,0.5068,3,446,1
dis_06799,sym_00434,1.5306,0.5102,3,449,1
dis_06799,sym_00446,1.5069,0.5023,3,442,1
dis_06800,sym_00003,1.6206,0.5402,3,470,1
dis_06800,sym_00014,1.5102,0.5034,3,438,1
dis_06800,sym_00209,1.5207,0.5069,3,441,1
dis_06800,sym_00219,1.9794,0.6598,3,574,1
dis_06800,sym_00385,1.6104,0.5368,3,467,1
dis_06800,sym_00386,1.5516,0.5172,3,450,1
dis_06800,sym_00387,1.524,0.508,3,442,1
dis_06800,sym_00388,1.638,0.546,3,475,1
dis_06800,sym_00395,1.5483,0.5161,3,449,1
dis_06800,sym_00396,1.4448,0.4816,3,419,1
dis_06800,sym_00468,1.5414,0.5138,3,447,1
dis_06808,sym_00098,1.5066,0.5022,3,342,1
dis_06808,sym_00105,1.9148,0.4787,4,326,1
dis_06808,sym_00112,1.599,0.533,3,363,1
dis_06808,sym_00150,1.4802,0.4934,3,336,1
dis_06808,sym_00189,1.9956,0.6652,3,453,1
dis_06808,sym_00221,1.4715,0.4905,3,334,1
dis_06808,sym_00288,2.621,0.5242,5,357,1
dis_06808,sym_00329,1.5111,0.5037,3,343,1
dis_06808,sym_00364,1.4625,0.4875,3,332,1
dis_06808,sym_00439,1.9515,0.6505,3,443,1
dis_06812,sym_00069,1.4955,0.4985,3,864,2
dis_06812,sym_00080,2.0316,0.5079,4,880,2
dis_06812,sym_00086,1.5024,0.5008,3,868,2
dis_06812,sym_00145,1.5744,0.5248,3,910,2
dis_06812,sym_00147,1.6062,0.5354,3,928,2
dis_06812,sym_00370,1.5117,0.5039,3,873,2
dis_06812,sym_00373,4.6148,1.1537,4,2001,2
dis_06812,sym_00416,1.5027,0.5009,3,868,2
dis_06812,sym_00464,2.5565,0.5113,5,886,2
dis_06812,sym_00470,1.518,0.506,3,877,2
dis_06813,sym_00147,1.4517,0.4839,3,30,1
dis_06813,sym_00184,2.613,0.871,3,54,1
dis_06813,sym_00233,1.5969,0.5323,3,33,1
dis_06813,sym_00235,1.7418,0.5806,3,36,1
dis_06813,sym_00242,2.6613,0.8871,3,55,1
dis_06832,sym_00003,1.6068,0.5356,3,203,1
dis_06832,sym_00035,1.6149,0.5383,3,204,1
dis_06832,sym_00136,1.5831,0.5277,3,200,1
dis_06832,sym_00176,2.1768,0.7256,3,275,1
dis_06832,sym_00219,1.6068,0.5356,3,203,1
dis_06832,sym_00307,1.5831,0.5277,3,200,1
dis_06832,sym_00371,2.4222,0.8074,3,306,1
dis_06832,sym_00387,1.7574,0.5858,3,222,1
dis_06832,sym_00395,1.7652,0.5884,3,223,1
dis_06848,sym_00080,2.6092,0.6523,4,332,1
dis_06848,sym_00136,1.5795,0.5265,3,268,1
dis_06848,sym_00226,1.4853,0.4951,3,252,1
dis_06848,sym_00288,2.5735,0.5147,5,262,1
dis_06848,sym_00291,1.4676,0.4892,3,249,1
dis_06848,sym_00294,1.5087,0.5029,3,256,1
dis_06848,sym_00327,1.5618,0.5206,3,265,1
dis_06848,sym_00405,1.9509,0.6503,3,331,1
dis_06848,sym_00427,2.0805,0.6935,3,353,1
dis_06850,sym_00087,1.4052,0.4684,3,74,1
dis_06850,sym_00105,2.152,0.538,4,85,1
dis_06850,sym_00137,1.5948,0.5316,3,84,1
dis_06850,sym_00197,1.9938,0.6646,3,105,1
dis_06850,sym_00211,1.7469,0.5823,3,92,1
dis_06850,sym_00317,2.0508,0.5127,4,81,1
dis_06850,sym_00373,2.962,0.7405,4,117,1
dis_06850,sym_00470,1.3482,0.4494,3,71,1
dis_06851,sym_00012,1.6326,0.5442,3,123,1
dis_06851,sym_00035,1.5264,0.5088,3,115,1
dis_06851,sym_00109,2.6415,0.8805,3,199,1
dis_06851,sym_00147,1.5132,0.5044,3,114,1
dis_06851,sym_00227,1.4601,0.4867,3,110,1
dis_06851,sym_00242,1.3806,0.4602,3,104,1
dis_06851,sym_00343,1.5399,0.5133,3,116,1
dis_06851,sym_00437,1.5399,0.5133,3,116,1
dis_06852,sym_00012,1.4769,0.4923,3,847,2
dis_06852,sym_00029,1.6206,0.5402,3,930,2
dis_06852,sym_00035,1.4925,0.4975,3,856,2
dis_06852,sym_00062,1.4937,0.4979,3,857,2
dis_06852,sym_00184,1.4622,0.4874,3,839,2
dis_06852,sym_00233,1.5093,0.5031,3,866,2
dis_06852,sym_00242,1.5261,0.5087,3,875,2
dis_06852,sym_00255,1.473,0.491,3,845,2
dis_06852,sym_00370,1.5357,0.5119,3,881,2
dis_06852,sym_00371,1.4667,0.4889,3,841,2
dis_06852,sym_00464,3.3145,0.6629,5,1143,2
dis_06864,sym_00068,1.9905,0.6635,3,1145,2
dis_06864,sym_00087,1.5474,0.5158,3,889,2
dis_06864,sym_00105,1.9904,0.4976,4,857,2
dis_06864,sym_00137,1.5747,0.5249,3,904,2
dis_06864,sym_00145,1.5006,0.5002,3,862,2
dis_06864,sym_00197,1.5333,0.5111,3,881,2
dis_06864,sym_00211,1.6029,0.5343,3,921,2
dis_06864,sym_00317,1.9924,0.4981,4,858,2
dis_06864,sym_00371,1.5075,0.5025,3,866,2
dis_06864,sym_00373,2.0024,0.5006,4,862,2
dis_06864,sym_00470,1.4886,0.4962,3,855,2
dis_06871,sym_00012,1.5,0.5,3,46,1
dis_06871,sym_00096,2.3805,0.7935,3,73,1
dis_06871,sym_00099,1.7283,0.5761,3,53,1
dis_06871,sym_00227,1.3371,0.4457,3,41,1
dis_06871,sym_00307,2.8044,0.9348,3,86,1
dis_06871,sym_00431,1.5327,0.5109,3,47,1
dis_06872,sym_00003,1.4841,0.4947,3,327,1
dis_06872,sym_00209,2.0424,0.6808,3,450,1
dis_06872,sym_00248,2.0151,0.6717,3,444,1
dis_06872,sym_00384,1.4796,0.4932,3,326,1
dis_06872,sym_00385,1.5432,0.5144,3,340,1
dis_06872,sym_00386,1.5024,0.5008,3,331,1
dis_06872,sym_00387,1.5657,0.5219,3,345,1
dis_06872,sym_00388,1.5387,0.5129,3,339,1
dis_06872,sym_00396,1.4523,0.4841,3,320,1
dis_06872,sym_00468,1.5294,0.5098,3,337,1
dis_06873,sym_00003,2.0769,0.6923,3,468,1
dis_06873,sym_00014,1.5222,0.5074,3,343,1
dis_06873,sym_00209,1.4334,0.4778,3,323,1
dis_06873,sym_00219,1.5399,0.5133,3,347,1
dis_06873,sym_00384,1.5576,0.5192,3,351,1
dis_06873,sym_00385,1.5354,0.5118,3,346,1
dis_06873,sym_00386,1.9971,0.6657,3,450,1
dis_06873,sym_00387,1.5798,0.5266,3,356,1
dis_06873,sym_00388,1.5843,0.5281,3,357,1
dis_06873,sym_00396,1.4247,0.4749,3,321,1
dis_06875,sym_00003,1.5012,0.5004,3,858,2
dis_06875,sym_00014,1.5081,0.5027,3,862,2
dis_06875,sym_00209,2.0163,0.6721,3,1154,2
dis_06875,sym_00219,1.4931,0.4977,3,853,2
dis_06875,sym_00384,1.5261,0.5087,3,872,2
dis_06875,sym_00385,1.587,0.529,3,907,2
dis_06875,sym_00387,1.4601,0.4867,3,834,2
dis_06875,sym_00388,1.5615,0.5205,3,892,2
dis_06875,sym_00395,1.4877,0.4959,3,850,2
dis_06875,sym_00396,1.4916,0.4972,3,852,2
dis_06875,sym_00468,1.6413,0.5471,3,938,2
dis_06876,sym_00003,1.5282,0.5094,3,868,2
dis_06876,sym_00014,1.5318,0.5106,3,870,2
dis_06876,sym_00209,1.5702,0.5234,3,892,2
dis_06876,sym_00219,1.47,0.49,3,835,2
dis_06876,sym_00384,1.5009,0.5003,3,853,2
dis_06876,sym_00385,1.5279,0.5093,3,868,2
dis_06876,sym_00386,1.4826,0.4942,3,842,2
dis_06876,sym_00387,1.4631,0.4877,3,831,2
dis_06876,sym_00388,1.6533,0.5511,3,939,2
dis_06876,sym_00396,1.9584,0.6528,3,1114,2
dis_06876,sym_00468,1.5909,0.5303,3,904,2
dis_06891,sym_00011,1.539,0.513,3,453,1
dis_06891,sym_00080,2.034,0.5085,4,449,1
dis_06891,sym_00081,1.5459,0.5153,3,455,1
dis_06891,sym_00108,1.5798,0.5266,3,465,1
dis_06891,sym_00122,1.9707,0.6569,3,580,1
dis_06891,sym_00176,1.4982,0.4994,3,441,1
dis_06891,sym_00179,1.4982,0.4994,3,441,1
dis_06891,sym_00192,1.5867,0.5289,3,467,1
dis_06891,sym_00371,1.5765,0.5255,3,464,1
dis_06891,sym_00373,1.984,0.496,4,438,1
dis_06891,sym_00402,1.6173,0.5391,3,476,1
dis_06895,sym_00011,2.043,0.681,3,348,1
dis_06895,sym_00025,1.4676,0.4892,3,250,1
dis_06895,sym_00089,1.4502,0.4834,3,247,1
dis_06895,sym_00090,1.5324,0.5108,3,261,1
dis_06895,sym_00091,1.4148,0.4716,3,241,1
dis_06895,sym_00122,2.0253,0.6751,3,345,1
dis_06895,sym_00123,2.0373,0.6791,3,347,1
dis_06895,sym_00141,1.503,0.501,3,256,1
dis_06895,sym_00204,1.4676,0.4892,3,250,1
dis_06896,sym_00003,1.4736,0.4912,3,84,1
dis_06896,sym_00167,2.4387,0.8129,3,139,1
dis_06896,sym_00219,1.5789,0.5263,3,90,1
dis_06896,sym_00384,1.9824,0.6608,3,113,1
dis_06896,sym_00385,1.4562,0.4854,3,83,1
dis_06896,sym_00387,1.5087,0.5029,3,86,1
dis_06896,sym_00388,1.5966,0.5322,3,91,1
dis_06897,sym_00012,1.557,0.519,3,41,1
dis_06897,sym_00025,1.7088,0.5696,3,45,1
dis_06897,sym_00090,1.8228,0.6076,3,48,1
dis_06897,sym_00105,3.2404,0.8101,4,64,1
dis_06897,sym_00137,2.6583,0.8861,3,70,1
dis_06932,sym_00119,2.148,0.716,3,58,1
dis_06932,sym_00165,2.7408,0.9136,3,74,1
dis_06932,sym_00268,1.7037,0.5679,3,46,1
dis_06932,sym_00309,1.6296,0.5432,3,44,1
dis_06932,sym_00362,2.3334,0.7778,3,63,1
dis_06934,sym_00080,4.0,1.0,4,5,1
dis_06934,sym_00119,3.0,1.0,3,5,1
dis_06934,sym_00395,2.4,0.8,3,4,1
dis_06935,sym_00035,1.683,0.561,3,46,1
dis_06935,sym_00103,2.0853,0.6951,3,57,1
dis_06935,sym_00130,2.6706,0.8902,3,73,1
dis_06935,sym_00176,1.6464,0.5488,3,45,1
dis_06935,sym_00207,1.5366,0.5122,3,42,1
dis_06935,sym_00387,1.7196,0.5732,3,47,1
dis_06948,sym_00029,1.536,0.512,3,1236,2
dis_06948,sym_00035,1.5459,0.5153,3,1244,2
dis_06948,sym_00176,1.4889,0.4963,3,1198,2
dis_06948,sym_00184,1.5285,0.5095,3,1230,2
dis_06948,sym_00242,1.4715,0.4905,3,1184,2
dis_06948,sym_00252,1.479,0.493,3,1190,2
dis_06948,sym_00255,1.5186,0.5062,3,1222,2
dis_06948,sym_00262,1.5312,0.5104,3,1232,2
dis_06948,sym_00292,2.5725,0.5145,5,1242,2
dis_06948,sym_00319,1.4937,0.4979,3,1202,2
dis_06948,sym_00337,1.5435,0.5145,3,1242,2
dis_06948,sym_00376,1.4589,0.4863,3,1174,2
dis_06949,sym_00006,2.25,0.75,3,6,1
dis_06949,sym_00025,3.0,1.0,3,8,1
dis_06949,sym_00105,2.5,0.625,4,5,1
dis_06949,sym_00337,1.125,0.375,3,3,1
dis_06984,sym_00034,1.5234,0.5078,3,229,1
dis_06984,sym_00035,1.53,0.51,3,230,1
dis_06984,sym_00184,1.4967,0.4989,3,225,1
dis_06984,sym_00242,1.5033,0.5011,3,226,1
dis_06984,sym_00255,1.5831,0.5277,3,238,1
dis_06984,sym_00262,1.5099,0.5033,3,227,1
dis_06984,sym_00292,2.406,0.4812,5,217,1
dis_06984,sym_00380,1.9755,0.6585,3,297,1
dis_06984,sym_00411,2.2152,0.7384,3,333,1
dis_07004,sym_00035,1.5558,0.5186,3,349,1
dis_07004,sym_00184,1.9836,0.6612,3,445,1
dis_07004,sym_00240,2.0058,0.6686,3,450,1
dis_07004,sym_00242,1.4709,0.4903,3,330,1
dis_07004,sym_00245,1.4799,0.4933,3,332,1
dis_07004,sym_00252,1.5111,0.5037,3,339,1
dis_07004,sym_00255,1.569,0.523,3,352,1
dis_07004,sym_00292,2.5335,0.5067,5,341,1
dis_07004,sym_00319,1.5201,0.5067,3,341,1
dis_07004,sym_00337,1.4442,0.4814,3,324,1
dis_07013,sym_00012,1.5468,0.5156,3,1254,2
dis_07013,sym_00029,1.5198,0.5066,3,1232,2
dis_07013,sym_00035,1.5321,0.5107,3,1242,2
dis_07013,sym_00184,1.5024,0.5008,3,1218,2
dis_07013,sym_00233,1.4853,0.4951,3,1204,2
dis_07013,sym_00242,1.4409,0.4803,3,1168,2
dis_07013,sym_00252,1.5198,0.5066,3,1232,2
dis_07013,sym_00255,1.5492,0.5164,3,1256,2
dis_07013,sym_00262,1.4925,0.4975,3,1210,2
dis_07013,sym_00292,2.5865,0.5173,5,1258,2
dis_07013,sym_00319,1.4481,0.4827,3,1174,2
dis_07013,sym_00376,1.4703,0.4901,3,1192,2
dis_07016,sym_00050,1.4481,0.4827,3,1170,2
dis_07016,sym_00062,1.5717,0.5239,3,1270,2
dis_07016,sym_00083,1.4802,0.4934,3,1196,2
dis_07016,sym_00178,1.5123,0.5041,3,1222,2
dis_07016,sym_00205,1.5051,0.5017,3,1216,2
dis_07016,sym_00261,1.5024,0.5008,3,1214,2
dis_07016,sym_00305,1.5396,0.5132,3,1244,2
dis_07016,sym_00322,1.5321,0.5107,3,1238,2
dis_07016,sym_00336,1.4949,0.4983,3,1208,2
dis_07016,sym_00370,1.458,0.486,3,1178,2
dis_07016,sym_00408,1.5,0.5,3,1212,2
dis_07016,sym_00456,1.557,0.519,3,1258,2
dis_07018,sym_00233,3.0,1.0,3,3,1
dis_07018,sym_00479,3.0,1.0,3,3,1
dis_07019,sym_00018,1.4925,0.4975,3,1206,2
dis_07019,sym_00029,1.542,0.514,3,1246,2
dis_07019,sym_00035,1.557,0.519,3,1258,2
dis_07019,sym_00157,1.5348,0.5116,3,1240,2
